Gene Group	R1 LPS 0h	R1 LPS 01h	R1 LPS 02h	R1 LPS 04h	R1 LPS 06h	R1 LPS 09h	R1 LPS 12h	R2 LPS 0h	R2 LPS 01h	R2 LPS 02h	R2 LPS 04h	R2 LPS 06h	R2 LPS 09h	R2 LPS 12h
Cept1	84.76006261	62.1368448	94.86891036	124.5324954	186.875033	155.7670141	132.9601379	46.45013036	40.67827581	127.3587167	108.4634901	160.8682542	88.95355045	122.3648477
Htra2;HtrA2	86.16061146	94.38061934	125.9506082	182.8789896	230.409733	245.3630683	252.886064	66.03107407	47.13571015	151.6676477	144.6670906	226.5499084	167.446009	207.2647168
Safb	86.38657079	66.91336476	68.39765002	55.39410174	74.27451492	66.39656756	93.06526146	114.1430066	125.0507826	83.1393189	108.5294925	85.20811815	100.3961841	95.90986855
Pmvk	52.80590814	66.30150475	60.90378044	72.17705617	81.01148872	87.32967451	100.5979899	87.1604311	76.28124015	65.43536392	63.28834119	66.0059909	83.37453774	85.03037594
Rbm47	48.32833023	85.51324117	67.54864993	58.01101374	58.9266846	46.9811331	47.71193236	83.88737934	97.69551966	126.3834274	99.39066513	89.72638808	120.231153	98.18680725
Drap1	323.8495026	403.0804947	283.206551	292.8657679	270.8234829	278.932133	271.2539678	772.8898947	728.0604265	499.3082796	654.1553059	501.3361826	990.1528151	748.8102287
Mgll	267.1710468	236.295103	141.3958607	93.98007815	67.8095954	148.726637	171.3014534	409.6779972	419.1276775	183.2154609	96.05846699	104.4013332	299.3708195	305.7668205
Glyr1;3930401K13Rik	94.74186983	81.48599973	76.8976974	56.1241635	74.58308755	83.4474283	96.71419223	68.75501335	54.35048706	81.82184724	55.97690804	58.24847836	45.17328398	47.34887626
Gar1	62.92389316	72.88320271	37.19668634	23.68908015	14.54616148	8.288166285	11.07954555	69.8451001	66.25775057	64.03778968	33.79340919	12.80722715	9.259999465	14.83113321
Hacl1	13.46882308	38.42999329	14.14094254	15.77755525	6.99505562	7.125509888	6.155296389	20.93533102	23.40016939	20.82552358	32.93141718	12.39840294	29.95437171	17.33726558
2810428I15Rik	194.0168292	165.8167334	125.9939642	127.5805633	95.25499081	97.36614384	109.7765905	255.2712297	130.427343	109.9776956	141.2719129	114.936637	137.6340709	143.6999532
Pik3c3	22.70766612	11.20091385	10.00293343	11.05001009	9.666749492	15.3014246	15.22909165	13.8266844	17.37586121	8.647253647	8.208843892	8.478051115	6.073369492	11.4221809
Ccdc6	33.64633564	26.13313377	22.56381864	38.72002342	54.96237255	49.43085109	44.9758776	25.28053121	25.69987605	21.64117504	43.88989083	52.81903846	39.26607786	45.64156441
Tmed7	116.2654764	97.73679862	89.04440453	70.65608879	92.30248539	103.7084575	108.2697795	56.37139017	63.62107604	67.21655249	60.64954367	82.73475791	46.37600807	57.33746188
Acsl1	44.68244525	153.6321929	367.4733437	358.5825202	563.3013946	969.7124357	981.5429498	44.42902771	157.4403323	395.6094647	343.8815526	465.0109556	640.7503424	702.3213716
AK017645;Uba6	26.91146609	31.92040494	31.94556538	42.16827541	46.49848955	29.87887697	22.29890374	18.92225728	38.42960426	40.73483626	45.72378824	50.67309683	37.2268711	29.14868988
Stxbp5	6.328539807	6.370443361	3.770562507	2.658775092	3.793318959	3.976487956	5.058586096	5.967189445	28.90465954	3.634159456	6.838392046	2.76975849	3.874609152	7.715228193
Mrmt1;Prmt1	125.6710188	90.38083158	115.2611916	80.98358106	68.45353603	57.85475138	71.87693877	151.2295675	95.4102783	87.58812638	37.81850611	43.77975088	41.61252632	59.28089414
Cops6	149.4473821	120.7099267	108.1337987	110.1437499	82.42093852	95.32083384	89.25717178	123.0136733	85.49419639	72.80395193	72.47934436	77.34634082	69.56473945	74.47895649
Nif3l1	15.19649056	15.2106264	6.432119795	6.311910008	6.110017463	6.089015906	5.865107262	0.985718454	8.651123159	3.652563447	3.747554941	7.667310487	4.040807572	5.534281198
Ddx23	55.79595819	74.41116848	57.46970835	33.79761415	41.18861063	47.88799558	57.98734814	78.61686638	88.59761859	55.89370387	51.76369549	42.19104316	52.14245847	43.03214508
Gys1	26.8694547	23.3343368	14.61748092	10.36815706	10.66042899	24.61794166	97.0280442	48.5661499	61.160619	17.35540817	21.64701208	8.720055927	57.38588847	81.89610704
Ttc7	56.03431255	38.14713283	29.90861062	26.65861613	33.34767684	37.79499854	33.50531394	55.73733827	57.42641452	27.4769127	22.03655045	34.36848734	47.99829085	27.8047415
Chrac1	58.34985802	53.57887625	51.56797724	41.19245915	49.41500332	53.11369132	35.77241904	50.82935457	52.87248541	49.92080415	36.17296768	44.73828089	43.47945467	35.17883937
Gltp	356.2789997	257.5483412	214.4962337	162.1329896	119.1629422	141.9606822	162.3627479	351.7334997	343.3950582	213.1491001	161.6109166	98.87772751	149.1488756	168.0612212
Mlec	140.9969217	102.102177	71.8424173	33.6458027	21.74586126	25.4650182	34.67374551	128.8655033	114.1180101	74.76734452	42.94736777	32.02426564	20.92986665	28.35078777
Pbrm1	87.83854552	113.628679	88.2580582	78.00550584	83.74833842	57.61214812	42.34549305	224.7029482	216.7637178	157.9111694	183.0615052	146.3341365	157.1143559	123.0437467
AI607873	26.45734434	117.3015025	290.4108977	319.0370436	179.1211288	115.4771758	88.21571801	50.16885557	391.1268963	487.9199341	694.7555631	396.488329	413.4065431	298.0135798
Ppp1r2	71.34078106	71.23759912	89.87239917	81.62432452	95.45614269	67.99022974	62.36861947	33.64751056	48.56700618	88.56076251	66.98188894	68.7205228	43.99267821	36.54386992
Rpl7a	2103.419368	2043.181686	1699.388089	1712.394084	1650.671386	1467.158675	1349.800797	1702.878958	1787.227091	1837.972218	1764.783785	1551.771117	969.3619008	1277.788339
Rpl36	2102.506581	2261.744804	1884.155446	1990.433515	1749.782637	1624.697699	1479.295435	3065.268926	2485.203994	2449.013957	2467.697903	2210.846899	2212.333616	1739.190613
AK045837;Snx15	49.47283897	43.62234307	31.34412758	23.22689465	34.4124074	30.46708502	34.3465144	75.22964608	58.5400271	44.94945725	39.90358181	31.56558254	52.99187208	50.04180492
Nup62-il4i1;Il4i1;U89428	23.14570374	79.17156665	140.0601417	126.2251721	135.1568009	380.7046368	466.8003896	21.4408211	62.48024114	95.7847155	80.25847212	146.0729672	232.9898395	338.3643016
Dctn6	101.5913577	70.84348701	70.24091121	74.1006447	72.48064587	83.28565824	73.07934975	78.91845626	72.36897786	82.7754723	59.19718625	57.19246352	40.00525891	71.91786011
Tnfaip2	242.6291236	1654.847637	2294.291599	1134.197174	584.9642608	555.6309013	513.1943227	331.3098194	2653.226254	2650.830918	1822.564558	829.4579546	997.0688151	724.4081368
Scfd2	11.94444403	17.68130919	11.38702313	5.071232022	2.713295455	3.185994208	3.53541481	22.9423372	40.88437333	23.9372962	18.60705835	7.961420954	21.94460413	13.72709067
Zranb2	84.37241884	89.51765208	60.34278388	44.52637242	48.6057841	44.75770095	52.6631938	135.6630458	174.4884144	93.49390168	80.34851147	80.67718167	88.51248307	89.67773145
Plrg1;PLRG1	43.67443648	36.54229032	24.91465856	24.25161133	25.71495337	26.47882586	27.70514188	15.06456053	39.54413323	29.74298757	9.645543899	20.23338012	2.511745081	7.118332976
Dnase2a	328.4033679	455.2135249	371.174162	199.1975384	90.60644538	74.52911885	73.16708499	1251.589678	2516.386138	728.1106574	598.4548303	264.0938801	577.5429284	294.3049161
Zc3hav1;AK167137	41.48197528	71.83465475	143.078639	170.1886095	121.6114694	99.24901275	103.4318768	48.57946928	98.58643473	129.4162148	167.2926093	128.0795587	129.0464784	102.5023385
Rbm33	12.01488884	23.43259019	12.72716326	6.919134671	10.40545394	10.83727436	14.88176415	36.26337421	38.18189132	22.20281228	37.20647378	19.93537958	35.36592196	32.34226263
Pikfyve	61.79450403	408.748742	76.32779072	118.9677248	43.11406703	47.71995613	40.18708867	61.71910318	166.503053	68.88274553	101.7020748	63.85687287	88.87712354	66.99050797
Dpf2	67.12332192	85.79734752	81.72228152	81.42274211	70.35577727	75.94544235	79.38024022	41.27644869	81.65957474	68.10052424	72.33945091	65.62831746	48.68899286	59.17699252
Itgal	73.94884194	80.71195988	98.18709606	86.31125577	61.22120438	74.12186277	70.61948808	33.42755165	55.30968533	46.01427977	44.912977	47.5528453	48.30314316	33.25211838
Vps29	178.0325838	152.2870579	185.7609974	161.2326608	135.5313737	153.9199176	132.1303464	128.7045782	158.3938719	152.8704588	79.392639	106.3091012	103.4090707	106.6200778
Synj1	43.35178745	38.24329055	50.8785727	56.45123433	64.84562866	53.02873723	47.58436228	36.81458087	29.44092297	50.6556333	64.75830338	68.93146811	36.89779519	43.39205837
Tmem214	66.1853553	45.55990199	29.78667051	15.94741355	19.78636636	28.63144444	36.59660076	33.01639842	35.97518857	26.757676	22.44291645	19.95136086	22.46058909	27.70010676
Ptpn2	76.439831	115.9441487	104.001634	111.0019114	110.033253	92.37263057	124.8345132	115.3342524	171.6475216	105.3909451	155.9618181	129.7817025	128.2517108	145.498174
Dohh	49.71700091	46.12939044	40.33339038	29.02866317	28.67333422	18.20704123	32.55417162	24.85425994	23.0812823	28.83864866	19.30115651	12.79080788	12.97411941	16.01465583
Mir684-1;Sumo2	454.8482235	421.993343	379.3663723	371.7765932	399.1087111	352.8747003	289.1634139	526.5866057	403.4370311	520.7818487	385.1613558	469.7427634	438.3770819	372.6712022
Mrpl40	74.17798007	63.13150247	64.00197133	37.37211749	28.94330367	27.73215925	33.55789711	41.44532792	56.95076147	38.37852328	31.13823794	38.7291154	38.14094369	41.9667018
Ptges3	225.0874155	233.0305741	222.2640114	160.0260627	151.9084708	137.4791765	146.5922676	387.5681472	345.0803451	377.6708474	266.2733374	226.2367484	237.2955288	187.9618372
Gsk3a	103.0729079	77.64486949	73.22006236	66.32434744	55.65845979	75.76158214	66.67065011	86.05448813	91.35936534	56.73562934	47.43034365	75.89469406	66.90436211	76.96653488
Nop16	57.51273064	42.83241539	29.42936685	15.28390857	15.22856928	19.77525099	22.97866877	45.49576613	25.59825296	30.58665067	9.296260743	7.639768935	24.04238499	12.5376717
1810013D10Rik	70.28334572	31.16924723	33.62818455	41.34295307	51.90864603	55.2425868	66.10456556	71.79277303	67.92162272	33.02587961	29.0107216	29.68588824	79.3226552	72.12624977
Grhpr	23.6436497	20.20646514	13.98688129	7.418964545	3.132172862	5.204008261	20.63508045	10.79289005	16.17329097	5.110416033	9.816867495	3.623970645	3.603346259	6.380999282
Sypl	38.06321462	29.94994669	28.7412979	20.44198882	19.73813407	22.36208382	22.2805352	29.37262874	22.86597695	23.65278992	13.95572652	12.6200064	22.00657026	17.07758051
Lpcat3	80.86784473	65.22887862	74.68096428	43.83241146	35.36243997	31.76968394	32.44640011	83.27420826	43.03599071	61.29040208	51.65219903	31.35492133	35.79626362	35.67799
Bud31	265.1430783	285.1960051	250.2068293	264.4722707	229.1285344	227.9052412	232.5862489	318.9219042	144.7161509	190.749834	275.3411445	181.0694985	224.7343666	179.0872327
Mobkl3;AK165532	79.05911541	114.4135627	90.30622047	94.4096793	94.98470146	63.70064222	63.00556811	121.2659273	229.5558188	135.31306	151.872331	106.4552053	124.6234922	102.4677491
Sidt2	302.9723773	283.090002	225.6298679	238.6663652	228.4150185	174.1004035	181.0854995	289.9146664	212.0214438	212.6178553	174.4508392	183.8240843	212.178212	199.1683643
Tle3	56.44193323	76.79426078	130.1920073	149.6764455	95.73668453	58.27004905	42.48747278	85.95034544	95.2127293	124.3873563	213.102448	128.5876735	116.5516261	65.77151054
Zfand2b	16.19053331	22.873254	17.74556434	21.59571614	16.13049777	32.33985995	30.49500608	7.880088384	20.6632467	10.42023633	14.33451605	11.97008664	14.69642243	14.35038124
Ubl5;Gm16381	148.40421	133.7634514	129.6517687	133.8295645	136.0341618	141.3942024	128.9524558	87.77463518	132.0049238	95.15734538	88.71917396	107.233037	76.5803807	109.4820314
Mff	99.84385187	66.74769689	82.61374158	73.98890696	74.984181	82.82796802	81.13593071	72.72325042	91.77780021	67.10927084	71.16040763	69.3855875	52.58059809	49.39678811
Tmem55b	87.18441146	29.85758065	53.21216036	57.61961255	76.2308322	75.38088133	69.96099534	73.0768	46.32081413	24.24494881	41.12521786	66.7839021	65.34587473	63.29218597
Wtap	95.94654626	115.328726	109.5348865	99.1411391	143.8127197	123.4763403	108.2029031	140.2876036	110.5057802	145.6650315	154.479244	153.9935236	148.6384092	153.1527901
Wdr26	112.9802275	106.0340731	81.39448405	74.12426638	96.41548864	96.49315993	101.9809626	110.4830764	149.4711028	118.1573996	83.18616877	107.8389633	87.59293599	113.9452601
Filip1l	39.61667161	80.49396327	92.83852867	73.38835305	81.44750936	63.23541897	59.33780306	53.29085318	197.2561218	116.0339176	124.6749252	108.6472283	80.15063378	91.35504791
Pcmt1	95.941506	94.72351967	104.8760477	137.9815471	145.8195526	122.442809	106.8219772	98.05010881	75.33887304	99.00069961	78.32271001	131.8528951	125.2902957	100.1259834
Heatr7a;AK211096	56.39680883	117.0557918	70.92063732	46.82853961	47.91694224	34.34472072	65.60791177	60.36749753	195.5999254	141.3870066	46.38256428	55.01080262	40.09094721	22.8142374
Nae1	51.79592103	31.18307463	40.01453145	42.49795412	45.45059577	35.38719391	37.70262086	50.86075213	40.87319146	49.35118474	53.83839736	45.54113818	28.26429596	29.18039578
Sik3	16.76249273	26.63019225	24.17994455	37.41855857	33.66069109	34.03831937	40.2543119	14.22445382	14.00165985	19.24694359	35.40218595	35.19460682	31.92329713	34.26163435
Zcchc6	53.21055892	76.85920456	100.1465186	144.2405861	133.4112565	89.81829966	96.55365506	88.52183401	121.5269141	126.3935778	249.2180317	186.7403504	164.300061	136.6157803
Iqsec1	38.89588197	39.44683787	66.0936003	21.47868326	10.10519358	19.45195175	25.24796902	38.15574401	37.65098014	72.41641632	11.52029409	9.775270215	20.75356352	18.98478007
Msto1	27.64591135	21.13373691	16.49532145	20.77991513	14.28980338	12.61980028	13.30050758	23.72730605	17.01159551	31.61114876	5.429620384	12.31831131	24.36465744	4.525191513
Dlgap4	77.4277753	92.95292518	117.3051357	128.0019847	98.36437511	75.65026919	63.28910972	48.48691378	114.1689556	110.3277407	122.7699468	96.89282606	69.11928822	60.11223131
Lgtn;Eif2d	41.42564486	40.80267478	26.51001732	17.48363118	12.76680346	13.71809146	15.53781518	28.93724602	48.15456612	24.87614534	12.23883419	10.68854892	8.126671357	14.07328491
Mycbp2;Phr1	112.6376436	259.9043021	79.26025334	114.8235372	107.4305248	70.66712459	52.15169706	248.2363693	392.3523007	124.4335477	206.9188231	177.5655818	225.7214182	138.8936559
Tln2	14.36156255	25.85636134	13.72790269	14.51934947	5.61418559	3.291645841	3.65228849	33.39002062	102.1117037	22.25443676	11.25625135	7.793511809	4.265945135	4.661749092
mKIAA4150;Golga2	34.84347085	56.03486639	52.49216418	34.7222866	36.49555426	36.84789043	38.73713721	114.275406	90.14508409	59.85309139	74.26843796	59.62222991	90.91049766	120.2854497
Trmt2a	32.73915744	23.22808052	10.59680029	9.912758234	11.35671094	12.06096503	13.03118803	23.12943493	18.3086407	10.95617871	12.85939801	12.40712828	12.13660921	13.52527735
Ankhd1	50.8788636	61.01663808	64.19504228	48.39110853	36.02330921	29.33755783	29.49776689	110.6971488	209.5201323	79.11717803	115.806133	67.50914776	103.5774863	98.30938671
Nr3c1	37.72318743	66.38075203	81.36470437	87.40753027	49.86353648	35.69289506	34.2969247	95.69020207	184.3223473	123.3300939	186.2056882	104.6707717	133.4890698	93.52082897
Xpo7	31.32867201	31.21371587	11.13102047	6.68422237	7.037269559	16.7246276	15.39052551	14.70976713	22.66269838	12.0459711	3.895520703	9.993707701	9.601606464	7.641519865
BC029331;Diap1	498.5446979	518.6023385	490.2250195	349.5252538	355.5690489	367.405707	401.0984213	616.2768444	757.845159	543.1850794	407.851291	382.3538406	397.8431735	442.616606
Atpif1	680.7101289	602.1585253	536.9967419	494.4473642	423.4227834	397.7891688	356.6081615	762.4454333	479.057235	507.3711255	597.0463733	635.9231337	483.4701729	490.14533
Gcn1l1	29.02651117	31.6849719	28.59084962	19.76208227	16.26760532	16.17453253	19.12568154	30.087604	32.47014983	30.66662717	20.37527269	13.4551835	19.82084513	21.18056187
Mki67	60.06149537	82.71496039	68.60985198	26.29900441	21.32711349	21.13622155	22.80659683	64.3875627	135.9535629	113.8623448	47.74656617	30.26843829	29.84767931	25.96467239
AK089379;Golgb1	73.42021117	153.866599	97.40922882	97.17158493	127.6244468	81.95680225	87.05659833	240.9474969	289.2911892	268.0900191	234.6711406	189.8152779	285.600834	300.883251
Suz12	48.06785493	47.74523836	51.60107547	52.4661717	56.30469118	38.32892276	46.23894055	69.89903745	59.25696465	72.23154559	81.75841614	64.87501312	65.95213617	53.69930666
Mov10	11.47414076	10.11406181	31.25244279	82.9376766	107.3745641	139.8867883	130.9116781	9.831481941	12.22968642	22.91251205	62.17506663	98.10473094	101.4424657	110.0278706
Ythdc1	71.89144778	97.00166934	97.05221194	87.18576707	87.16717862	66.57658497	79.75040667	121.893253	220.1559841	136.3748819	142.41014	92.19791276	102.2060211	104.2183853
Papola	119.588454	95.26452096	95.27003815	64.48149828	72.9758267	76.83578966	71.71690429	194.8927255	177.5526941	126.2085216	98.23569713	86.61208167	127.6876822	107.508624
AK079994;Trappc8	39.46598382	32.32125687	25.57617576	26.93216457	24.94953964	26.73412809	23.03609497	30.21515872	30.81176609	31.20884879	28.68360361	21.42148303	29.21520827	18.71599315
Ephx1	150.8671618	101.1199226	71.44399968	46.87893144	38.42658902	16.74006235	18.38364119	94.28488362	47.39540346	46.27821124	29.50954333	22.99008181	20.73318555	9.579759741
Rsf1	8.630316876	13.25935682	9.87823687	10.55410103	10.24665892	10.50282267	13.28021478	20.2582402	17.28136132	10.4557115	22.02222535	17.42411366	25.88342793	23.05634425
Farsa	67.3313443	62.32012699	58.69682048	60.68307784	48.73162391	35.0218992	32.73067834	53.18860896	60.36076197	52.63610537	64.26459139	56.33868235	52.55864711	35.97121976
Dock7	21.3516893	17.7500087	12.49442818	8.010554702	6.008058304	12.50368855	16.82105473	8.190524216	13.40977915	5.654047697	4.743904206	6.796158305	5.114319179	6.742412873
Ppp4r1	39.24324116	37.38664935	41.09987647	31.19346224	36.08429059	36.88626872	35.73773501	24.99359454	27.23512195	29.78907023	27.72014818	28.99023517	22.42850556	23.28701445
Samd9l	40.43151694	29.0928765	105.6191002	127.0219835	120.4273399	122.4413213	130.0607619	27.1943	32.08105836	94.93703359	123.3346281	146.4978808	84.75042386	88.95001054
mKIAA0439;Nedd4l	8.726613051	13.97806764	6.201569266	7.700775978	4.518171001	5.870816214	8.602541178	6.940170391	11.08075824	8.374902282	6.581296776	3.189711355	7.019540778	5.495830275
Vav1	77.45773438	77.00582944	43.91840515	29.22830693	46.8331023	84.63803717	101.0858589	64.01464265	45.44262729	40.08002436	21.92052411	47.96874747	72.81909152	83.58533019
Adam17	97.40021071	131.3329168	141.8446812	112.4786187	142.6434349	147.6434435	143.9907905	73.70789297	101.8821498	114.355857	119.0569748	142.5630562	120.6548232	102.3437638
Txndc5	85.31667376	54.70145463	34.85800111	43.90220706	56.85145768	61.08694469	62.47979529	35.78589956	37.63301591	36.0139019	33.96709877	65.92668985	37.75420849	49.09115457
