Gene Group	R1 LPS 0h	R1 LPS 01h	R1 LPS 02h	R1 LPS 04h	R1 LPS 06h	R1 LPS 09h	R1 LPS 12h	R2 LPS 0h	R2 LPS 01h	R2 LPS 02h	R2 LPS 04h	R2 LPS 06h	R2 LPS 09h	R2 LPS 12h
Itgb2	6.80019	6.55956	6.45283	6.24741	6.19871	6.40821	6.47101	6.66947	6.60504	6.51892	6.36713	6.42666	6.25625	6.29446
Kcnab2	4.19086	4.03832	3.76589	3.15536	2.64423	3.12356	3.70725	4.18472	4.0334	3.86174	3.14781	2.78118	3.08387	3.53274
Kctd12	5.42492	5.4251	5.08773	4.32467	3.8164	3.77088	3.9952	5.20536	5.50564	5.19742	4.36375	3.86834	3.75888	3.94551
Kctd12b	2.85873	3.21427	3.72631	3.48894	2.74619	2.36023	2.14234	3.0185	3.2728	3.47684	3.54683	2.90998	2.43874	1.87331
Khdrbs1	4.98878	5.11474	5.09233	4.98933	4.89071	4.6385	4.48455	4.8226	5.04189	5.05666	4.93716	4.87317	4.82409	4.64338
Khsrp	4.33941	4.26196	3.94769	3.64991	3.67718	3.78533	3.89941	4.21708	4.2292	4.10504	3.66813	3.69901	3.86238	3.78007
Kif2a	3.54524	3.82869	3.49517	3.11924	2.94171	2.89279	3.05773	3.63169	3.72292	3.43451	2.97532	3.05035	3.02466	3.04114
Kif3b	3.8468	3.57918	3.20223	3.21241	3.49945	3.74235	3.86377	3.86058	3.83075	3.20848	3.20096	3.42482	3.64105	3.77955
Klc1	4.23291	4.17758	4.14356	4.06678	3.98858	3.98396	4.11561	4.18916	4.09541	4.22011	4.09068	3.85611	4.09981	4.15769
Klraq1	4.70828	4.18761	3.15663	3.02352	3.68267	3.85806	3.82473	4.65465	4.28133	3.57264	3.07971	3.27669	3.60533	3.97115
Kpna2	5.4359	5.30998	4.81203	4.2137	4.03921	3.97144	3.96544	5.22047	5.19197	4.86392	4.40773	4.15578	3.98145	3.92639
Kpna4	4.54363	4.60138	4.87737	4.89316	4.97289	5.17807	5.26212	4.33277	4.71231	5.02505	5.10774	4.99047	5.01089	5.14939
Kpnb1	4.56452	4.36185	4.07984	3.77932	3.74295	3.89249	3.99166	4.39877	4.34868	4.1722	4.03706	3.92554	3.74309	3.78728
Kri1	3.265	3.31257	3.13738	2.96438	2.92325	2.96531	3.04836	3.28267	3.44111	3.2376	2.94567	2.95494	2.89385	2.86041
Kynu	3.13165	3.25923	3.62855	4.64092	5.25183	5.10539	4.69189	3.21677	3.78439	3.76823	4.68574	5.16705	4.68979	4.39749
Lactb	4.96477	4.97039	4.78454	4.46785	4.49751	4.75342	4.78975	4.99872	4.95536	4.60062	4.41916	4.44514	4.81585	4.99338
Lamp1	6.96057	6.8833	6.78799	6.68943	6.70012	6.83694	6.90327	6.8862	6.67754	6.70776	6.71826	6.85502	6.93138	6.98546
Larp1	4.79229	4.90108	5.23513	5.52421	5.5183	5.2121	4.97689	4.77531	4.75401	5.17669	5.51936	5.54299	5.33172	5.05992
Larp4b	4.0789	4.55853	4.62756	4.09022	3.88511	4.06842	4.1799	4.16107	4.66933	4.48444	3.96097	3.90166	4.17922	4.13195
Lars	3.50732	3.44536	3.26415	2.95362	2.71728	2.77465	2.87444	3.48452	3.50066	3.32639	2.94172	2.62927	2.77997	2.87429
Lasp1	5.51816	5.4192	5.39332	5.30104	5.33034	5.40643	5.34315	5.46947	5.47742	5.46058	5.32208	5.33833	5.35785	5.28591
Lcn2	4.20346	5.53193	6.29065	6.07004	5.82119	5.95878	6.04419	4.93396	5.21617	5.35269	5.5677	6.0591	6.4028	6.38781
Lcp1	7.19327	7.29176	7.34379	7.24011	7.13923	7.05407	7.00199	7.12507	7.103	7.29316	7.29849	7.19948	7.14639	7.09864
Lcp2	4.83139	5.41055	5.66702	5.36564	4.99279	4.67548	4.58417	4.80561	5.45378	5.65042	5.2867	5.03242	4.76065	4.53746
Ldha	7.19872	7.05583	7.02538	7.00449	6.99784	7.28658	7.61842	7.1632	7.08484	7.08914	7.04148	7.01492	7.22989	7.56381
Lgals1	6.34042	6.08897	6.11708	6.11269	5.85964	5.69554	5.62325	6.1391	6.32756	6.20491	6.06551	5.9762	5.6033	5.52101
Lgals3	8.74415	8.72594	8.71698	8.71983	8.70919	8.65758	8.56779	8.67863	8.68113	8.80087	8.77571	8.67925	8.60417	8.6217
Lgals3bp	5.0245	4.63187	4.99797	5.46326	5.67746	6.08058	6.1799	4.80036	4.71575	5.15091	5.57963	5.88395	5.90848	6.01645
Lgals9	5.19246	4.8313	5.41315	6.02006	6.26608	6.44591	6.28818	4.99428	4.95607	5.40152	6.02846	6.39749	6.37088	6.30843
Limd2	3.03486	3.12947	2.88769	2.60758	2.57612	2.64399	2.70347	3.07642	2.857	2.65516	2.5915	2.65444	2.81155	2.93711
Lims1	4.61747	4.68467	4.66333	4.56186	4.60491	4.57155	4.42946	4.43554	4.53757	4.75662	4.68515	4.71037	4.54755	4.46045
Lin7c	3.8736	3.96119	4.07805	3.92018	3.74265	3.56321	3.59068	3.96094	4.08494	4.21713	4.09896	3.83609	3.27375	3.25774
Lipa	6.86141	6.90636	6.72487	6.51094	6.39915	6.37546	6.39076	6.7822	6.92417	6.81289	6.48194	6.26708	6.43781	6.46287
Lman2	4.7011	4.66539	4.42246	4.18743	4.18395	4.18724	4.20139	4.55844	4.50922	4.40994	4.35533	4.33807	4.24251	4.13543
Lpcat2	4.25858	4.32607	4.33884	4.17542	4.11816	4.06643	3.98827	4.25689	4.40336	4.43513	4.27606	4.26937	3.86096	3.77001
Lpl;AK170106	8.38985	8.60163	8.586	8.38092	8.32069	8.15352	8.00357	8.32489	8.54338	8.46315	8.36001	8.29759	8.28701	8.16016
Lpp	3.5339	3.74916	3.57277	3.61239	3.60018	3.41444	3.29254	3.50461	3.70945	3.62018	3.49274	3.41896	3.5165	3.51294
Lpxn	4.29798	3.8985	3.40765	3.72392	4.10266	3.95257	3.8737	4.10674	3.93327	3.60537	3.68892	4.20651	4.13654	3.57963
Lrch3	2.75053	2.7436	3.05266	3.37718	3.48696	3.36137	3.16097	2.52638	2.95106	3.16199	3.478	3.48846	3.17168	3.15568
Lrp1	4.25556	4.0712	3.76433	3.32098	3.34248	3.81034	4.1107	4.10763	4.01566	3.77815	3.46198	3.50236	3.80099	4.00881
Lrpap1	5.10088	5.03014	5.0156	4.97957	4.90022	5.14932	5.49013	5.07955	5.21375	5.31803	5.05578	4.8563	4.91851	5.22396
Lrpprc	3.3637	3.37909	3.23935	2.9073	2.47385	2.30422	2.49602	3.46726	3.28948	2.93072	2.82852	2.63391	2.48333	2.53029
Lrrc25	4.39214	4.05341	3.72698	3.36075	3.30038	3.63663	3.74721	4.05481	3.34568	3.61321	3.70216	3.86296	3.83932	3.79934
Lsm3	5.23514	5.17489	4.85985	4.64967	4.75915	4.62761	4.36965	5.38144	5.06326	4.67795	4.55442	4.65238	4.68168	4.66483
Luc7l2	5.61998	5.94101	5.74484	5.50228	5.40007	5.24212	5.34611	5.6665	5.99898	5.75439	5.38426	5.27888	5.35976	5.35364
Luzp1	3.83751	3.78981	3.58443	3.78513	3.68054	3.31092	3.34729	3.84458	3.88861	3.45596	3.56456	3.51272	3.5027	3.5665
Ly6c1;Ly6c2	3.32826	4.03106	4.29586	4.25878	4.44395	4.70006	4.71111	3.94882	3.84294	3.83819	4.20553	4.56344	4.74416	4.62601
Ly9	3.58162	3.55674	3.58935	3.6381	3.74389	4.21369	4.57164	3.38643	3.53285	3.59609	3.59775	3.84433	4.37192	4.56566
Lypla1	4.4153	4.33788	4.13201	4.12258	4.2085	4.15536	4.05201	4.22107	4.22737	4.27008	4.27143	4.28836	4.11862	4.02671
Lyz2	10.3001	10.0485	9.94002	9.73883	9.61313	9.703	9.73938	10.0541	10.0376	10.0491	9.92804	9.91471	9.55674	9.5427
Lztfl1	2.92722	3.43894	3.85582	3.86586	3.82832	3.69616	3.59474	2.69866	3.43715	4.01	4.03205	3.83102	3.62676	3.57141
Magohb	4.19122	4.20484	3.99711	3.97558	3.97974	3.49203	3.26002	3.81795	3.7986	3.9053	4.13524	4.24338	3.81366	3.38641
Malt1	5.6702	6.87228	7.12443	6.74973	6.6561	6.56584	6.52896	5.7912	7.06888	7.23872	6.64579	6.4697	6.49287	6.46038
Man2a1	3.64603	3.75801	3.84764	3.81479	3.80161	3.68809	3.54557	3.67211	3.69582	3.64006	3.78701	3.88052	3.83874	3.58746
Man2b1	5.32985	5.02748	4.87124	4.62419	4.4333	4.45202	4.46909	5.00143	4.98694	4.99096	4.83664	4.75924	4.37499	4.25695
Man2c1	4.14539	4.20322	4.01028	3.83712	3.89031	3.99029	4.0496	4.2782	4.52231	3.93232	3.68045	3.76537	3.87466	4.07289
Manba	3.85191	3.7449	3.17234	2.44167	2.3144	2.35535	2.45369	3.68196	3.07169	2.97686	2.71113	2.63738	2.60561	2.64963
Map2k1	4.39505	4.17732	4.43959	4.86412	5.16691	5.30068	5.2537	4.2644	4.16656	4.49853	5.04641	5.33873	5.14198	5.14075
Mapk1	4.31442	4.19654	4.08872	3.86005	3.97432	4.17319	4.18885	4.16861	4.29532	4.07987	3.92542	4.12817	4.08472	4.114
Mapkapk2	5.45295	5.98249	6.45507	6.32744	6.00752	5.78746	5.70668	5.48241	5.92878	6.49526	6.45004	6.09938	5.70905	5.55468
Mapkapk3	4.62989	4.56201	4.47248	4.03489	3.8811	4.216	4.37228	4.52927	4.65177	4.67438	4.30093	3.9217	3.84198	4.24862
Mapksp1	5.40461	5.49051	5.28652	5.08448	5.06322	5.01745	4.9623	5.37201	5.33641	5.34493	5.12454	4.99872	5.03506	5.09743
Mapre1	4.56288	4.65605	4.61817	4.57039	4.52972	4.30337	4.14641	4.62153	4.59287	4.58557	4.54385	4.47452	4.37958	4.18905
Marcksl1	5.58454	6.94517	7.65514	7.57121	7.38662	6.9759	6.67033	5.6263	6.65675	7.55711	7.6671	7.43511	7.05366	6.79288
Mars	2.83485	2.63718	2.1445	1.63332	1.21159	1.74647	2.27446	2.60802	2.56776	2.11641	1.8287	1.69833	1.63837	2.02479
Mat2a	5.46557	5.63871	5.38274	5.05289	4.96321	4.68538	4.50805	5.4935	5.65993	5.38904	4.97155	4.9078	4.7572	4.51752
Mat2b;MAT2B	4.28208	4.04793	3.73244	3.86962	4.08522	4.05997	4.15944	4.29005	3.94966	3.91173	3.93717	3.93372	4.04651	4.16787
Matr3	4.47306	4.47787	4.34484	4.00219	3.83831	3.91032	4.06179	4.48387	4.7135	4.41097	3.92508	3.78827	3.87298	3.91371
Mbnl1;mKIAA0428	6.31946	6.30145	6.02144	5.84515	5.68608	5.09493	4.62214	6.2299	6.32455	6.04597	5.71032	5.53866	5.25097	4.79028
Mcm2	3.60978	3.38896	2.76125	1.86925	2.01736	2.22702	1.85499	3.61713	3.27839	2.91512	2.12866	1.97123	2.12762	1.69047
Mcm3	4.34292	4.3249	3.84371	2.95279	2.86044	3.12339	3.20233	4.16792	4.31517	3.76798	3.19286	3.15784	3.05886	2.98985
Mcm7	4.31068	4.19643	3.69905	2.8669	2.65565	2.84857	2.90607	4.33674	4.05195	3.43787	2.99721	2.92969	3.01321	2.71668
Mcmbp;1110007A13Rik	4.05489	3.8353	3.99207	4.45272	4.67859	4.4728	4.26371	3.95879	3.78033	3.95198	4.56324	4.82091	4.46145	4.21337
Mdh2	5.62361	5.49109	5.48513	5.42301	5.19537	5.19448	5.29978	5.65847	5.86115	5.63247	5.27524	5.07197	5.00147	5.21171
Mepce	3.40812	3.189	2.89134	2.81116	2.96211	3.00388	3.15822	3.26644	2.93349	2.93869	2.97887	2.97433	3.15271	3.17929
Metap1	4.16447	4.35225	4.60685	4.49752	4.42458	4.45962	4.53514	4.09463	4.07937	4.60322	4.64539	4.52219	4.55944	4.53619
Metap2	4.74702	4.98283	4.94304	4.70907	4.50753	4.3409	4.37059	4.90922	5.03364	4.74933	4.55235	4.43406	4.47531	4.44708
Mfap1b	2.58978	2.53783	1.83062	1.0819	0.953233	1.81673	2.35432	2.47268	2.68721	2.11909	1.77367	1.58821	1.25333	1.27025
Mgll	5.71117	5.61051	5.19724	4.7508	4.63285	5.1177	5.35166	5.73769	5.69609	5.04492	4.44172	4.61366	5.33776	5.50009
Mib1;AK079855	4.31182	4.18915	4.08181	3.98087	4.05023	4.00069	4.0166	4.23135	4.22794	4.08729	4.03909	4.03374	4.0528	3.95895
Mical1	4.06695	3.93081	3.42694	2.6942	2.17534	2.26682	2.72705	4.10687	4.34817	3.76008	2.49986	1.82386	2.1406	2.60868
Mir147;AA467197	8.30041	8.68936	9.147	9.58547	10.001	10.0148	9.78687	8.38149	8.4401	9.07881	9.60529	9.91428	10.1204	9.9845
Mir684-1;Sumo2	6.16357	6.11347	6.01815	6.00882	6.04502	5.93712	5.80254	6.11814	6.02136	6.06347	5.97465	6.02388	6.00354	5.88365
Mitf	3.90857	4.09635	4.78197	4.81487	4.55517	4.41342	4.35912	3.95388	4.30853	4.77346	4.71163	4.4936	4.38495	4.30342
Mki67	4.23455	4.50982	4.26713	3.57385	3.27473	3.28185	3.37468	4.03646	4.5646	4.44225	3.73421	3.31281	3.22143	3.20484
Mlec	4.77669	4.6316	4.20669	3.59985	3.21347	3.31626	3.59711	4.69019	4.64516	4.23717	3.79394	3.43615	3.17468	3.36438
Mmp12	8.85607	8.88316	8.85068	8.77421	8.76048	8.55432	8.32331	8.7776	8.80249	8.97757	8.88439	8.75703	8.52184	8.28131
Mndal	5.70382	7.09057	8.13782	8.25771	8.08323	7.64234	7.37971	5.67509	7.05589	8.00718	8.15285	7.98069	7.80834	7.61516
Mnt	3.23557	3.04248	2.36919	1.86773	2.03866	2.76447	3.11026	3.29306	3.19004	2.14688	1.69675	2.20743	2.9081	2.98609
Mobkl1a;AK046278;Mobkl1b	4.81301	4.84509	4.96692	4.96652	4.96082	4.94523	4.88389	4.73508	5.0752	5.04422	5.02432	5.09428	4.86138	4.547
Mpp1	4.68805	4.66113	4.96897	5.23648	5.43458	5.29012	4.94247	4.55554	4.74989	5.11822	5.31977	5.46878	5.18465	4.82495
Mri1	3.50094	3.61977	3.21713	2.66399	2.1915	2.34685	2.53721	3.52627	3.45963	2.83554	2.52105	2.30802	2.63098	2.79589
Mrpl11	3.30632	3.19005	2.99705	2.96394	2.78326	2.71789	2.93524	3.42385	3.24881	2.95243	2.90973	2.90776	2.66939	2.78177
Mrpl12	5.32943	5.1449	4.67223	4.17393	4.06975	4.23126	4.36959	5.18765	5.10077	4.70695	4.12131	3.99254	4.30614	4.57571
Mrpl14	5.21251	5.06788	4.84611	4.83259	4.97677	5.19817	5.33754	5.25728	4.86891	4.56096	4.68816	4.90514	5.53221	5.65889
Mrpl39	4.20831	4.32903	4.22725	3.87136	3.60438	3.5744	3.77267	4.22738	4.45644	4.31334	3.79312	3.72665	3.37246	3.69801
Mrpl43	4.81839	4.45761	4.07397	4.1673	4.4156	4.5182	4.59996	4.69124	4.30736	4.09679	4.37118	4.45476	4.50562	4.62408
Mrps21	6.00403	5.97641	5.76088	5.64327	5.63897	5.56785	5.53496	6.03984	5.67681	5.61456	5.63422	5.66289	5.7288	5.76925
Mrps27	2.95188	2.19248	1.5736	1.30664	1.47716	1.85102	2.02763	2.76987	2.35882	1.66348	1.36214	1.35171	1.75704	2.11733
Msn	6.62971	6.73272	6.93569	6.94442	6.9456	7.00604	6.94704	6.63848	6.86908	6.87347	6.92529	6.93818	6.97956	6.91717
Msr1	5.69456	5.76056	5.6942	5.5303	5.48939	5.47376	5.39719	5.53894	5.87118	5.82831	5.58445	5.51879	5.37018	5.32812
Mt1	8.09343	8.41693	8.36591	8.2298	7.7466	7.17563	7.35196	8.3728	8.03822	8.06017	8.04101	7.74483	7.58973	7.53351
Mt2	5.98626	6.72015	7.09853	7.02008	6.41332	5.90653	6.24861	6.2861	6.54404	6.94717	6.97092	6.39502	5.99936	6.25085
Mta2	4.52046	4.36594	4.18145	3.99414	3.97934	4.072	4.08843	4.38156	4.21739	4.34712	4.28575	4.17874	3.94287	3.84833
Mtap7d1	5.07856	4.99454	4.74814	4.49202	4.51613	4.65395	4.76878	5.08887	5.13424	4.74786	4.48103	4.53804	4.60012	4.66195
Mthfd1	3.00926	3.02017	2.68752	1.94104	1.17092	0.904651	1.06324	2.92105	2.99217	2.77681	2.06923	1.32943	0.886623	0.821485
Mthfd2	4.69022	4.68654	4.70445	4.91244	5.14046	5.13536	5.09557	4.70606	4.68044	4.71628	4.82707	5.08506	5.25196	5.09817
Mtm1	3.88128	4.33272	4.08022	3.90116	3.91265	3.74223	3.71911	3.86098	4.20557	3.98505	3.89098	3.93443	3.90816	3.78422
Mtmr6	4.00849	4.13629	4.13817	3.82771	3.72491	3.85201	3.90739	3.85474	4.18538	4.28268	4.03486	3.85506	3.5873	3.79494
Mtpn	6.25007	6.42458	6.8209	7.10426	7.33683	7.24081	6.87879	6.18704	6.57735	6.96745	7.17528	7.28553	7.0802	6.7834
Mut	3.17834	3.07093	2.68537	2.13584	1.9571	2.12462	2.23037	2.86685	2.74367	2.41615	2.01182	2.24549	2.56985	2.52873
Mycbp	3.93689	3.91308	3.51225	3.43461	3.51948	3.38419	3.2917	3.70406	3.72685	3.42808	3.6048	3.59044	3.59634	3.34163
Myd88	4.88939	4.83765	5.12026	5.35119	5.32622	4.95224	4.65445	4.82699	4.79486	5.15488	5.54085	5.46926	4.82373	4.52082
Myef2	3.3084	3.74122	3.43756	2.88046	2.58	2.4062	2.59402	3.38878	3.7861	3.40955	2.84325	2.61148	2.47546	2.43325
Myh9	5.85129	6.0524	5.91761	5.35823	4.95115	5.07476	5.35943	5.91476	6.21689	5.82557	5.33867	4.97566	5.10001	5.1933
Myl12b	6.5191	6.47522	6.37099	6.17696	6.0229	5.9638	5.97871	6.45584	6.38547	6.383	6.24609	6.05144	5.98049	6.00537
Myo18a	4.11694	4.0965	3.678	3.16933	2.85544	3.18062	3.60139	4.10564	4.23366	3.7509	3.05396	2.91202	3.22415	3.41787
Myo1e	4.73531	5.16559	5.10769	4.52172	3.99122	3.57411	3.52474	4.78417	4.94996	4.91289	4.25317	3.94739	4.05402	3.71876
Myo1f	5.63678	5.40798	5.22683	5.0157	5.00981	5.33595	5.48585	5.46372	5.56033	5.25543	5.02717	5.21457	5.27757	5.32011
Myo9b	4.96522	5.03305	4.64051	4.23517	4.28305	4.49897	4.64874	5.01636	5.12215	4.58926	4.09234	4.2772	4.61437	4.59302
N4bp1	4.37749	4.5889	4.75217	4.74597	4.64765	4.55743	4.57704	4.34903	4.55233	4.52214	4.58436	4.68902	4.83168	4.71806
NAAA;Naaa	7.23654	7.18176	6.8422	6.39795	5.94624	5.41264	5.31534	7.12705	6.78435	6.72975	6.41538	5.97769	5.7214	5.57705
Naa25	3.79499	4.10976	4.50914	4.89843	5.06254	4.80071	4.51244	4.05407	4.20166	4.39433	4.81841	4.87327	4.80115	4.54512
Nab2	4.22578	4.39283	4.08874	3.63078	3.44581	3.46441	3.79908	3.92572	3.99568	4.14749	4.02074	3.77568	3.63182	3.55031
Nadk	4.74213	4.70119	4.67099	4.49654	4.28995	4.24717	4.28773	4.5978	4.81818	4.73747	4.44541	4.42227	4.24468	4.16989
Naga	4.89726	4.7924	4.45865	4.0715	3.85294	3.76794	3.84989	4.71899	4.7105	4.48281	3.97095	3.8027	4.00669	3.99795
Naip2	3.55332	3.52274	3.51396	3.476	3.53929	3.7716	3.9079	3.32744	3.69742	3.51952	3.41299	3.61198	3.81842	3.89703
Nampt	4.37066	4.88963	5.42779	5.66308	5.74511	5.70221	5.73905	4.54882	5.10963	5.46941	5.59416	5.68138	5.57574	5.55841
Nap1l1	6.54074	6.79434	6.76452	6.43919	6.1673	6.16079	6.303	6.76108	6.84913	6.41214	6.22679	6.12243	6.37424	6.42407
Napa	4.70661	4.68231	4.5785	4.33122	4.19998	4.27356	4.31604	4.53152	4.76049	4.7284	4.44453	4.22225	4.09729	4.30373
Napg	3.7494	3.75845	3.65567	3.51809	3.57853	3.75383	3.87024	3.78992	3.8757	3.58263	3.50979	3.55928	3.72818	3.8387
Nars	4.88549	4.7819	4.61451	4.2577	4.10555	4.37667	4.65261	4.74726	4.86408	4.64351	4.31426	4.16877	4.37331	4.56324
Ncf1	6.15936	6.46545	6.46975	6.07088	6.01606	6.3744	6.55767	6.10209	6.47159	6.38587	6.06055	6.14893	6.38885	6.55569
Ncf2	5.54845	5.48922	5.30615	4.98383	4.7441	4.85051	5.0525	5.56956	5.66245	5.33073	4.87413	4.77514	4.80696	4.95579
Nck1	4.49509	4.83587	4.97454	4.61025	4.2852	4.28113	4.41797	4.39026	4.85741	5.16444	4.72803	4.43063	4.18167	4.1476
Nckap1l	5.25661	5.21088	5.37222	5.32315	5.36015	5.51275	5.52706	5.19164	5.29991	5.4994	5.42454	5.41587	5.3141	5.41734
Ncl	4.68358	4.81894	4.72176	4.34789	3.94598	3.79346	3.95638	4.69192	5.02388	4.73533	4.2775	3.94072	3.78335	3.81531
Ndel1	4.18249	4.31036	4.27839	4.06091	4.02237	4.13283	4.18422	4.16748	4.54687	4.4426	4.04111	3.92922	3.94265	4.10164
Ndrg1	3.35172	3.33172	3.50217	3.67271	3.74738	4.12745	4.53742	3.37379	3.41179	3.47998	3.55392	3.75857	4.18707	4.50544
Ndufa10	4.83028	4.61239	4.55586	4.49142	4.32223	4.25274	4.16174	4.59288	4.73771	4.86905	4.49872	4.22861	4.00888	4.29083
Ndufa12	5.70328	5.57465	5.37256	5.34213	5.28327	4.98211	4.72399	5.59655	5.50028	5.40452	5.30207	5.26009	4.98679	4.93169
Ndufa6	5.90948	5.67659	5.48078	5.34573	5.222	5.19196	5.2052	5.73233	5.62951	5.56817	5.34361	5.22789	5.20582	5.32442
Ndufaf2;mimitin	3.76055	3.69271	3.37643	3.01792	2.94275	2.54412	2.57501	3.4838	3.72499	3.80962	3.30277	2.85548	2.37242	2.36042
Ndufb11	5.31361	5.23065	5.12821	5.06636	4.97724	4.83215	4.79116	5.25625	4.99045	5.10666	5.12381	5.08823	4.97829	4.79569
Ndufc2	5.64924	5.58193	5.54251	5.45736	5.38897	5.33212	5.33129	5.54728	5.64276	5.75346	5.50826	5.4041	5.22398	5.20358
Ndufs1	4.26337	4.18232	4.04103	3.68305	3.60052	3.55974	3.56998	4.22542	3.98246	4.068	3.89096	3.5408	3.55784	3.63452
Ndufs6	5.554	5.52808	5.44531	5.49965	5.36254	5.16289	5.09369	5.71956	5.53349	5.40432	5.35192	5.27224	5.30223	5.06241
Ndufs7	5.73489	5.62938	5.36316	5.05699	4.91763	4.89393	4.95169	5.71801	5.51341	5.29582	4.90562	4.77232	5.05858	5.28391
Ndufv1	4.38645	4.28031	4.18408	4.09682	3.87047	3.85304	3.95339	4.42699	4.22132	4.29714	4.28414	3.98265	3.61839	3.79393
Ndufv2	5.18325	5.0853	4.98959	4.88566	4.77082	4.57036	4.46202	5.34244	5.01865	4.94044	4.77773	4.67584	4.64451	4.54739
Nfatc1	3.28234	3.01177	2.70893	2.34371	2.18472	2.14287	2.11839	3.10642	2.9126	2.61958	2.26036	2.22625	2.35985	2.30769
Nfkb1	5.40093	6.0665	6.48793	6.40617	6.2705	6.09169	5.97747	5.27683	6.05291	6.49301	6.41279	6.28235	6.14591	6.03738
Nfkb2	4.61547	5.18975	5.74719	5.77017	5.66031	5.62911	5.59022	4.52775	5.07044	5.69382	5.92279	5.82979	5.56734	5.59028
Nhp2	5.20196	5.28771	5.22506	5.09058	4.59549	4.19379	4.18306	5.27279	5.1452	5.06336	4.82487	4.56839	4.47572	4.42731
Nipbl	4.65435	4.80475	4.54567	4.47301	4.47817	4.34992	4.43899	4.6788	4.69803	4.45556	4.41603	4.39138	4.53288	4.57218
Nisch;mKIAA0975	4.91442	4.82741	4.57065	4.36256	4.35287	4.55889	4.89817	4.80068	4.71777	4.61364	4.40547	4.43285	4.70954	4.80503
Nlrx1	3.04734	2.69952	1.86935	1.84208	2.12835	2.15459	2.35578	2.65803	2.62037	1.98723	1.86125	2.2792	2.39061	2.3003
Nmi	3.2823	3.04799	3.60998	4.50328	4.8728	4.76814	4.49136	3.31587	3.23694	3.85456	4.66374	4.96438	4.49143	4.04894
Nmt1	5.45066	5.45552	5.3586	5.22567	5.26017	5.36031	5.37563	5.35194	5.45696	5.32709	5.21552	5.27324	5.42014	5.44166
Nono	5.42465	5.3529	5.43855	5.64316	5.80817	5.63394	5.40334	5.32861	5.24115	5.51418	5.80567	5.86246	5.60906	5.34358
Nop2	3.49974	3.32733	2.69732	2.46541	2.42567	2.29309	2.33069	3.38622	3.47735	2.8433	2.40732	2.55648	2.41509	1.95348
Nop56	5.78158	6.09947	5.54365	4.90045	4.55229	4.30958	4.44679	6.11396	6.32576	5.38858	4.55888	4.26409	4.46927	4.51326
Npc2	6.09723	6.10423	6.29077	6.51668	6.71893	6.99026	7.13416	6.12803	6.09997	6.3011	6.55748	6.79808	6.92588	7.04171
Nr3c1	4.18106	4.55394	4.83352	4.79751	4.39375	4.05609	4.04	4.25795	4.56803	4.54859	4.57191	4.38106	4.32882	4.19949
Nrbp1	4.81057	4.7655	4.81517	5.03761	5.23601	5.10878	5.00106	4.88832	4.73445	4.76842	5.03353	5.18954	5.17594	4.9845
Nrd1;AK138781;Mir761	4.60004	4.65189	4.6174	4.33853	4.09865	4.21947	4.44863	4.57161	4.76947	4.61404	4.34691	4.22297	4.22864	4.22095
Nrp2	5.97872	6.43808	6.64417	6.56446	6.40354	6.17305	6.0858	6.14003	6.61175	6.45343	6.3658	6.29917	6.30292	6.11472
Nsun2	3.68103	3.72874	3.53589	3.14038	2.81933	2.73418	2.90645	3.67143	3.74273	3.51282	3.1539	2.89656	2.76566	2.80291
Nub1	4.40035	4.57331	4.98783	5.27508	5.22027	5.16334	5.24064	4.56965	4.69448	4.94178	5.19993	5.15797	5.13748	5.15952
Nubp2	3.85761	3.58633	3.2791	3.14382	3.1792	3.34862	3.49012	3.69031	3.6576	3.56371	3.19657	3.42233	3.20303	3.15127
Nucb1	4.6379	4.55611	4.45504	4.32019	4.25109	4.36184	4.47555	4.52632	4.45492	4.55049	4.41416	4.39792	4.37916	4.33476
Nudc	4.87574	4.81611	4.6426	4.35005	4.20256	4.22173	4.29984	4.83553	4.69945	4.65904	4.51717	4.31993	4.14556	4.23195
Nufip2	3.68188	3.67901	3.59415	3.41742	3.43308	3.41153	3.36782	3.6825	3.65103	3.6195	3.40125	3.40407	3.50076	3.32577
Nup107	2.684	2.56956	1.93243	1.13766	1.03071	1.06383	1.05269	2.72028	2.97039	2.35756	1.48531	1.03562	0.454485	0.447229
Nup133	2.27611	2.32829	2.05775	1.77862	1.68536	1.64583	1.76024	2.22303	2.22998	2.15139	1.8785	1.79031	1.84648	1.4125
Nup50	3.4601	3.4888	3.33782	3.23258	3.27557	3.35422	3.51883	3.42833	3.59838	3.40563	3.16014	3.28662	3.3497	3.43913
Nup62-il4i1;Il4i1;U89428	3.3953	4.16399	4.78236	4.69941	4.87778	5.63219	5.83401	3.54629	4.21052	4.65385	4.64114	5.03352	5.55603	5.74368
Nup85	3.85798	3.92485	3.34243	2.66818	2.37057	2.29852	2.32043	4.14077	4.05237	3.20688	2.64103	2.55244	2.34722	1.84224
Nupl1;mKIAA0410	3.50428	3.51785	3.39688	3.24579	3.12339	2.97806	3.03642	3.48271	3.51276	3.50528	3.27516	3.22726	3.01579	2.78371
Nxf1	5.32774	5.49788	5.61493	5.6337	5.42823	5.19746	5.24766	5.27871	5.46509	5.6341	5.61431	5.41424	5.28793	5.25324
Nxt1;Nxt2	3.86295	3.43549	3.03318	2.88897	3.03437	3.28377	3.37225	3.91174	3.77473	3.37361	3.06022	2.85888	3.01496	2.91683
